# Logger type: CL3000
# HW rev: 7.2x
# FW rev: 5.78 / 4.00.03
# Logger ID: id001ezk
# Session No.: 15
# Split No.: 1
# Time: 20190425T172921
# Value separator: " "
# Time format: 5
# Time separator: ":"
# Time separator ms: ":"
# Date separator: "/"
# Time and date separator: " "
# Bit-rate: 500000
# Silent mode: false
# Cyclic mode: false
Timestamp Type ID Data
04/25 17:29:53:991 1 c0402a 1ee4000027ffd3ff
04/25 17:29:53:991 1 d00022 0000000000000000
04/25 17:29:53:992 1 1400006 0000000003f50202
04/25 17:29:53:998 1 42406c 408840006000c00f
04/25 17:29:53:998 1 1000020 00000001cc04c000
04/25 17:29:54:000 1 62401e 02004392fa016400
04/25 17:29:54:000 1 80401e 1e0002ae00247a00
04/25 17:29:54:000 1 a20016 001984000068d600
04/25 17:29:54:001 1 f00006 000032000000e000
04/25 17:29:54:001 1 1400006 0000000003f50201
04/25 17:29:54:001 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:001 1 d00022 0000000000000000
04/25 17:29:54:002 1 1600012 800005076e5dc81a
04/25 17:29:54:003 1 224024 18482b071bff0000
04/25 17:29:54:003 1 e24026 000160408f050374
04/25 17:29:54:004 1 10004002 823b0233c235c23a
04/25 17:29:54:008 1 42406c 80a800006000c00f
04/25 17:29:54:008 1 1000020 00000001cc04c000
04/25 17:29:54:010 1 10800006 0080006f0a050b08
04/25 17:29:54:010 1 62401e 02014392fa016400
04/25 17:29:54:011 1 80401e 060002ac00247a00
04/25 17:29:54:011 1 a20016 011984000068d600
04/25 17:29:54:011 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:012 1 d00022 0000000000000000
04/25 17:29:54:012 1 f00006 000032000000e000
04/25 17:29:54:012 1 1400006 0000000003f50201
04/25 17:29:54:017 1 224024 1c482b021bff0000
04/25 17:29:54:017 1 e24026 0001e0408f050377
04/25 17:29:54:018 1 10004002 8233022dc237c235
04/25 17:29:54:018 1 42406c c0c800006000c00f
04/25 17:29:54:018 1 1000020 00000001cc04c000
04/25 17:29:54:018 1 10400020 402947659b370dc1
04/25 17:29:54:019 1 10e24000 0000000000000000
04/25 17:29:54:019 1 11100024 000000187e378000
04/25 17:29:54:019 1 11220028 23600f3c0100372c
04/25 17:29:54:020 1 11a00020 40000041c2360000
04/25 17:29:54:020 1 62401e 02014391fa016400
04/25 17:29:54:020 1 80401e 1e0002ac00247a00
04/25 17:29:54:020 1 a20016 001984000068d600
04/25 17:29:54:021 1 f00006 000032000000e000
04/25 17:29:54:021 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:021 1 d00022 0000000000000000
04/25 17:29:54:022 1 1400006 0000000003f50201
04/25 17:29:54:022 1 1600012 c00005076e5dc81a
04/25 17:29:54:022 1 10c00002 0000102000000000
04/25 17:29:54:024 1 11420006 0000000f0000c000
04/25 17:29:54:028 1 42406c 00aa80006000c00f
04/25 17:29:54:028 1 1000020 00000001cc04c000
04/25 17:29:54:030 1 62401e 02014390fa026400
04/25 17:29:54:030 1 80401e 060002ac00247a00
04/25 17:29:54:031 1 a20016 013984000068d600
04/25 17:29:54:031 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:031 1 224024 18482b021bff0000
04/25 17:29:54:032 1 d00022 0000000000000000
04/25 17:29:54:032 1 e24026 000160408f050370
04/25 17:29:54:032 1 f00006 000032000000e000
04/25 17:29:54:032 1 1400006 0000000003f50201
04/25 17:29:54:033 1 10004002 8230022cc237c233
04/25 17:29:54:033 1 11000022 01bbcc090056034a
04/25 17:29:54:038 1 42406c 408800006000c00f
04/25 17:29:54:038 1 1000020 00000001cc04c000
04/25 17:29:54:038 1 11600002 e60162ac036f0377
04/25 17:29:54:039 1 11800002 0000120903740365
04/25 17:29:54:040 1 62401e 02014390fa026400
04/25 17:29:54:040 1 80401e 1e0002ac00247a00
04/25 17:29:54:040 1 a20016 005984000068d600
04/25 17:29:54:041 1 f00006 000032000000e000
04/25 17:29:54:041 1 1400006 0000000003f50202
04/25 17:29:54:041 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:041 1 d00022 0000000000000000
04/25 17:29:54:042 1 1600012 000005076e5dc81a
04/25 17:29:54:045 1 224024 1c482c051bff0000
04/25 17:29:54:045 1 e24026 000160408f050373
04/25 17:29:54:046 1 10004002 8236022ec238c22f
04/25 17:29:54:048 1 42406c 802800006000c00f
04/25 17:29:54:048 1 1000020 00000001cc04c000
04/25 17:29:54:048 1 10400020 802947659b370dc1
04/25 17:29:54:049 1 10600020 1000000000595631
04/25 17:29:54:050 1 62401e 02014390fa026400
04/25 17:29:54:050 1 80401e 05ff02a900247a00
04/25 17:29:54:051 1 a20016 011984000068d600
04/25 17:29:54:051 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:051 1 d00022 0000000000000000
04/25 17:29:54:052 1 f00006 000032000000e000
04/25 17:29:54:052 1 1400006 0000000003f50202
04/25 17:29:54:058 1 42406c c0c800006000c00f
04/25 17:29:54:058 1 1000020 00000001cc04c000
04/25 17:29:54:059 1 224024 18482c051bff0000
04/25 17:29:54:059 1 e24026 000160408f05036f
04/25 17:29:54:059 1 10004002 8233022dc232c231
04/25 17:29:54:060 1 10800006 0080007f110c120f
04/25 17:29:54:060 1 62401e 02014390fa026400
04/25 17:29:54:060 1 80401e 1dff02a900247a00
04/25 17:29:54:061 1 a20016 001984000068d600
04/25 17:29:54:061 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:061 1 d00022 0000000000000000
04/25 17:29:54:062 1 f00006 000032000000e000
04/25 17:29:54:062 1 1400006 0000000003f50202
04/25 17:29:54:062 1 1600012 400005076e5dc81a
04/25 17:29:54:062 1 10c00002 0000006000000000
04/25 17:29:54:068 1 42406c 00a800006000c00f
04/25 17:29:54:068 1 1000020 00000001cc04c000
04/25 17:29:54:068 1 11100024 000000047e378000
04/25 17:29:54:070 1 62401e 02014390fa026400
04/25 17:29:54:070 1 80401e 05ff02a900247a00
04/25 17:29:54:071 1 a20016 031984000068d600
04/25 17:29:54:071 1 f00006 000032000000e000
04/25 17:29:54:071 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:071 1 d00022 0000000000000000
04/25 17:29:54:072 1 1400006 0000000003f50202
04/25 17:29:54:073 1 224024 1c482c021bff0000
04/25 17:29:54:073 1 e24026 0001e0408f05036c
04/25 17:29:54:074 1 10004002 8233022ac233c22f
04/25 17:29:54:074 1 10e24000 0000000000000000
04/25 17:29:54:078 1 42406c 408a00006000c00f
04/25 17:29:54:078 1 1000020 00000001cc04c000
04/25 17:29:54:078 1 10400020 c02947659b370dc1
04/25 17:29:54:079 1 11220028 27600f3c0100372c
04/25 17:29:54:080 1 62401e 02014391fa026400
04/25 17:29:54:081 1 80401e 1dff02a000247a00
04/25 17:29:54:081 1 a20016 001984000068d600
04/25 17:29:54:081 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:081 1 d00022 0000000000000000
04/25 17:29:54:082 1 f00006 000032000000e000
04/25 17:29:54:082 1 1400006 0000000003f50202
04/25 17:29:54:082 1 1600012 800005076e5dc81a
04/25 17:29:54:087 1 224024 18482c021bff0000
04/25 17:29:54:087 1 e24026 000160408f05036d
04/25 17:29:54:088 1 10004002 8239022bc236c22d
04/25 17:29:54:088 1 42406c 80a840006000c00f
04/25 17:29:54:088 1 1000020 00000001cc04c000
04/25 17:29:54:090 1 62401e 02014391fa026400
04/25 17:29:54:090 1 80401e 05fd02a000247a00
04/25 17:29:54:091 1 a20016 051984000068d600
04/25 17:29:54:091 1 f00006 000032000000e000
04/25 17:29:54:091 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:092 1 d00022 0000000000000000
04/25 17:29:54:092 1 1400006 0000000003f50202
04/25 17:29:54:098 1 42406c c08800006000c00f
04/25 17:29:54:098 1 1000020 00000001cc04c000
04/25 17:29:54:100 1 62401e 02014391fa026400
04/25 17:29:54:100 1 80401e 1dfd02a000247a00
04/25 17:29:54:101 1 a20016 001984000068d600
04/25 17:29:54:101 1 f00006 000032000000e000
04/25 17:29:54:101 1 224024 1c482d011bff0000
04/25 17:29:54:101 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:102 1 d00022 0000000000000000
04/25 17:29:54:102 1 e24026 000160408f05036c
04/25 17:29:54:102 1 1400006 0000000003f50202
04/25 17:29:54:103 1 1600012 c00005076e5dc81a
04/25 17:29:54:103 1 10004002 822f022bc236c22d
04/25 17:29:54:103 1 10c00002 0000002000000000
04/25 17:29:54:103 1 11000022 01bbcc090056034a
04/25 17:29:54:108 1 42406c 00e800006000c00f
04/25 17:29:54:108 1 1000020 00000001cc04c000
04/25 17:29:54:108 1 10400020 002947659b370dc2
04/25 17:29:54:109 1 10800006 0080006f110c120f
04/25 17:29:54:110 1 62401e 02014391fa026400
04/25 17:29:54:110 1 80401e 05fe02a000247a00
04/25 17:29:54:111 1 a20016 011984000068d600
04/25 17:29:54:111 1 f00006 000032000000e000
04/25 17:29:54:111 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:111 1 d00022 0000000000000000
04/25 17:29:54:112 1 1400006 0000000003f50202
04/25 17:29:54:115 1 224024 18482d011bff0000
04/25 17:29:54:115 1 e24026 000160408f05036f
04/25 17:29:54:116 1 10004002 82320228c233c22f
04/25 17:29:54:118 1 42406c 408a00006000c00f
04/25 17:29:54:118 1 1000020 00000001cc04c000
04/25 17:29:54:118 1 11100024 000000087e378000
04/25 17:29:54:120 1 62401e 0202438ffa026400
04/25 17:29:54:120 1 80401e 1dfe02a500247a00
04/25 17:29:54:120 1 a20016 001984000068d600
04/25 17:29:54:121 1 f00006 000032000000e000
04/25 17:29:54:121 1 1400006 0000000003f50202
04/25 17:29:54:121 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:122 1 d00022 0000000000000000
04/25 17:29:54:122 1 1600012 000005076e5dc81a
04/25 17:29:54:128 1 42406c 80a800006000c00f
04/25 17:29:54:128 1 1000020 00000001cc04c000
04/25 17:29:54:129 1 224024 1c482d031bff0000
04/25 17:29:54:129 1 e24026 0001e0408f05036c
04/25 17:29:54:130 1 10004002 822f022ac232c22f
04/25 17:29:54:130 1 10e24000 0000000000000000
04/25 17:29:54:130 1 62401e 0202438efa026400
04/25 17:29:54:130 1 80401e 060002a500247a00
04/25 17:29:54:131 1 a20016 013984000068d600
04/25 17:29:54:131 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:131 1 d00022 0000000000000000
04/25 17:29:54:132 1 f00006 000032000000e000
04/25 17:29:54:132 1 1400006 0000000003f50202
04/25 17:29:54:136 1 11600002 f60262a50369036f
04/25 17:29:54:136 1 11800002 000013090363035f
04/25 17:29:54:138 1 42406c c08800006000c00f
04/25 17:29:54:138 1 1000020 00000001cc04c000
04/25 17:29:54:138 1 10400020 402947659b370dc2
04/25 17:29:54:139 1 11220028 23400f3c0100372c
04/25 17:29:54:140 1 62401e 0202438efa026400
04/25 17:29:54:140 1 80401e 1e0002a500247a00
04/25 17:29:54:141 1 a20016 005984000068d600
04/25 17:29:54:141 1 f00006 000032000000e000
04/25 17:29:54:141 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:141 1 d00022 0000000000000000
04/25 17:29:54:142 1 1400006 0000000003f50202
04/25 17:29:54:142 1 1600012 400005076e5dc81a
04/25 17:29:54:142 1 10c00002 0000102000000000
04/25 17:29:54:143 1 224024 18482d031bff0000
04/25 17:29:54:143 1 e24026 000160408f05036b
04/25 17:29:54:144 1 10004002 822e0226c233c22b
04/25 17:29:54:144 1 11420006 0000000f0000c000
04/25 17:29:54:148 1 42406c 00a800006000c00f
04/25 17:29:54:148 1 1000020 00000001cc04c000
04/25 17:29:54:151 1 62401e 0202438efa026400
04/25 17:29:54:151 1 80401e 060002a700247a00
04/25 17:29:54:151 1 a20016 011984000068d600
04/25 17:29:54:151 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:152 1 d00022 0000000000000000
04/25 17:29:54:152 1 f00006 000032000000e000
04/25 17:29:54:152 1 1400006 0000000003f50202
04/25 17:29:54:157 1 224024 1c482d011bff0000
04/25 17:29:54:157 1 e24026 000160408f05036a
04/25 17:29:54:158 1 10004002 82280226c232c228
04/25 17:29:54:158 1 42406c 40c800006000c00f
04/25 17:29:54:158 1 1000020 00000001cc04c000
04/25 17:29:54:158 1 10800006 0080007f17131915
04/25 17:29:54:160 1 62401e 0202438efa026400
04/25 17:29:54:160 1 80401e 1e0002a700247a00
04/25 17:29:54:160 1 a20016 001984000068d600
04/25 17:29:54:161 1 f00006 000032000000e000
04/25 17:29:54:161 1 1400006 0000000003f50202
04/25 17:29:54:161 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:161 1 d00022 0000000000000000
04/25 17:29:54:162 1 1600012 800005076e5dc81a
04/25 17:29:54:162 1 11c00002 0000600040000000
04/25 17:29:54:168 1 42406c 80aa00006000c00f
04/25 17:29:54:168 1 1000020 00000001cc04c000
04/25 17:29:54:168 1 10400020 802947659b370dc2
04/25 17:29:54:169 1 11100024 0000000c7e378000
04/25 17:29:54:169 1 11a00020 80000041c2360000
04/25 17:29:54:170 1 62401e 0202438dfa026400
04/25 17:29:54:170 1 80401e 060002a700247a00
04/25 17:29:54:171 1 a20016 031984000068d600
04/25 17:29:54:171 1 f00006 000032000000e000
04/25 17:29:54:171 1 224024 18482d011bff0000
04/25 17:29:54:171 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:172 1 d00022 0000000000000000
04/25 17:29:54:172 1 e24026 000160408f050365
04/25 17:29:54:172 1 1400006 0000000003f50202
04/25 17:29:54:173 1 10004002 8226022ac22fc22b
04/25 17:29:54:173 1 11000022 01bbcc090056034a
04/25 17:29:54:178 1 42406c c08800006000c00f
04/25 17:29:54:178 1 1000020 00000001cc04c000
04/25 17:29:54:180 1 62401e 0202438efa026400
04/25 17:29:54:180 1 80401e 1e0002a700247a00
04/25 17:29:54:181 1 a20016 001984000068d600
04/25 17:29:54:181 1 f00006 000032000000e000
04/25 17:29:54:181 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:181 1 d00022 0000000000000000
04/25 17:29:54:182 1 1400006 0000000003f50202
04/25 17:29:54:182 1 1600012 c00005076e5dc81a
04/25 17:29:54:182 1 10c00002 0000006000000000
04/25 17:29:54:185 1 224024 1c482e011bff0000
04/25 17:29:54:185 1 e24026 0001e0408f050364
04/25 17:29:54:186 1 10004002 82280228c22fc22a
04/25 17:29:54:186 1 10e24000 0000000000000000
04/25 17:29:54:188 1 42406c 00a840006000c00f
04/25 17:29:54:188 1 1000020 00000001cc04c000
04/25 17:29:54:190 1 62401e 0202438efa026400
04/25 17:29:54:190 1 80401e 05ff02a200247a00
04/25 17:29:54:191 1 a20016 051984000068d600
04/25 17:29:54:191 1 f00006 000032000000e000
04/25 17:29:54:191 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:191 1 d00022 0000000000000000
04/25 17:29:54:192 1 1400006 0000000003f50202
04/25 17:29:54:193 1 10a2407c 02540c376d01aef0
04/25 17:29:54:198 1 42406c 40c800006000c00f
04/25 17:29:54:198 1 1000020 00000001cc04c000
04/25 17:29:54:198 1 10400020 c02947659b370dc2
04/25 17:29:54:199 1 11220028 23600f3c0100352e
04/25 17:29:54:199 1 224024 18482e011bff0000
04/25 17:29:54:199 1 e24026 000160408f050367
04/25 17:29:54:200 1 10004002 822f022bc22cc22b
04/25 17:29:54:200 1 62401e 0202438efa026400
04/25 17:29:54:200 1 80401e 1dff02a200247a00
04/25 17:29:54:200 1 a20016 001984000068d600
04/25 17:29:54:201 1 f00006 000032000000e000
04/25 17:29:54:201 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:201 1 d00022 0000000000000000
04/25 17:29:54:202 1 1400006 0000000003f50202
04/25 17:29:54:202 1 1600012 000005076e5dc81a
04/25 17:29:54:206 1 10800006 0080006f17131915
04/25 17:29:54:208 1 42406c 80aa00006000c00f
04/25 17:29:54:208 1 1000020 00000001cc04c000
04/25 17:29:54:210 1 62401e 0202438ffa026400
04/25 17:29:54:210 1 80401e 05ff02a200247a00
04/25 17:29:54:211 1 a20016 011984000068d600
04/25 17:29:54:211 1 f00006 000032000000e000
04/25 17:29:54:211 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:211 1 d00022 0000000000000000
04/25 17:29:54:212 1 1400006 0000000003f50202
04/25 17:29:54:213 1 224024 1c482e021bff0000
04/25 17:29:54:213 1 e24026 000160408f050363
04/25 17:29:54:214 1 10004002 822f0223c22bc22f
04/25 17:29:54:218 1 42406c c08800006000c00f
04/25 17:29:54:218 1 1000020 00000001cc04c000
04/25 17:29:54:218 1 11100024 000000507e378000
04/25 17:29:54:220 1 62401e 0202438ffa026400
04/25 17:29:54:221 1 80401e 1dff02a600247a00
04/25 17:29:54:221 1 a20016 001984000068d600
04/25 17:29:54:221 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:222 1 d00022 0000000000000000
04/25 17:29:54:222 1 f00006 000032000000e000
04/25 17:29:54:222 1 1400006 0000000003f50202
04/25 17:29:54:222 1 1600012 400005076e5dc81a
04/25 17:29:54:223 1 10c00002 000010a000000000
04/25 17:29:54:227 1 224024 18482e021bff0000
04/25 17:29:54:227 1 e24026 000160408f050363
04/25 17:29:54:228 1 10004002 822c0221c22ac22a
04/25 17:29:54:228 1 42406c 00a800006000c00f
04/25 17:29:54:228 1 1000020 00000001cc04c000
04/25 17:29:54:229 1 10400020 002947659b370dc2
04/25 17:29:54:230 1 62401e 0201438ffa026400
04/25 17:29:54:230 1 80401e 060002a600247a00
04/25 17:29:54:230 1 a20016 013984000068d600
04/25 17:29:54:231 1 f00006 000032000000e000
04/25 17:29:54:231 1 1400006 0000000003f50202
04/25 17:29:54:231 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:231 1 d00022 0000000000000000
04/25 17:29:54:234 1 11600002 c60162a603610360
04/25 17:29:54:234 1 11800002 00001009035b0354
04/25 17:29:54:238 1 42406c 408800006000c00f
04/25 17:29:54:238 1 1000020 00000001cc04c000
04/25 17:29:54:240 1 62401e 0201438ffa026400
04/25 17:29:54:240 1 80401e 1e0002a600247a00
04/25 17:29:54:240 1 a20016 005984000068d600
04/25 17:29:54:241 1 f00006 000032000000e000
04/25 17:29:54:241 1 1400006 0000000003f50202
04/25 17:29:54:241 1 224024 1c482e011bff0000
04/25 17:29:54:242 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:242 1 d00022 0000000000000000
04/25 17:29:54:242 1 e24026 0001e0408f050361
04/25 17:29:54:242 1 1600012 800005076e5dc81a
04/25 17:29:54:243 1 10004002 822b0222c228c22a
04/25 17:29:54:243 1 10e24000 0000000000000000
04/25 17:29:54:243 1 11000022 01bbcc090056034a
04/25 17:29:54:248 1 42406c 80e800006000c00f
04/25 17:29:54:248 1 1000020 00000001cc04c000
04/25 17:29:54:250 1 62401e 0201438ffa026400
04/25 17:29:54:250 1 80401e 060002a600247a00
04/25 17:29:54:250 1 a20016 011984000068d600
04/25 17:29:54:251 1 f00006 000032000000e000
04/25 17:29:54:251 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:251 1 d00022 0000000000000000
04/25 17:29:54:252 1 1400006 0000000003f50202
04/25 17:29:54:255 1 224024 18482e011bff0000
04/25 17:29:54:255 1 e24026 000160408f05035f
04/25 17:29:54:256 1 10004002 822a0223c230c223
04/25 17:29:54:256 1 10800006 0080007f1e19201c
04/25 17:29:54:258 1 42406c c08a00006000c00f
04/25 17:29:54:258 1 1000020 00000001cc04c000
04/25 17:29:54:258 1 10400020 402947659b370dc2
04/25 17:29:54:259 1 11220028 23400f3c0100352e
04/25 17:29:54:260 1 62401e 0201438ffa026400
04/25 17:29:54:260 1 80401e 1e0002a500247a00
04/25 17:29:54:260 1 a20016 001984000068d600
04/25 17:29:54:261 1 f00006 000032000000e000
04/25 17:29:54:261 1 1400006 0000000003f50202
04/25 17:29:54:261 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:262 1 d00022 0000000000000000
04/25 17:29:54:262 1 1600012 c00005076e5dc81a
04/25 17:29:54:262 1 10c00002 0000006000000000
04/25 17:29:54:262 1 11420006 0000000f0000c000
04/25 17:29:54:268 1 42406c 00a800006000c00f
04/25 17:29:54:268 1 1000020 00000001cc04c000
04/25 17:29:54:268 1 11100024 000000147e378000
04/25 17:29:54:269 1 224024 1c482e031bff0000
04/25 17:29:54:269 1 e24026 000160408f050361
04/25 17:29:54:270 1 10004002 82250221c22bc224
04/25 17:29:54:270 1 62401e 0201438ffa026400
04/25 17:29:54:270 1 80401e 060002a500247a00
04/25 17:29:54:271 1 a20016 031984000068d600
04/25 17:29:54:271 1 f00006 000032000000e000
04/25 17:29:54:271 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:271 1 d00022 0000000000000000
04/25 17:29:54:272 1 1400006 0000000003f50202
04/25 17:29:54:278 1 42406c 408800006000c00f
04/25 17:29:54:278 1 1000020 00000001cc04c000
04/25 17:29:54:280 1 62401e 0201438ffa026400
04/25 17:29:54:280 1 80401e 1e0002a500247a00
04/25 17:29:54:280 1 a20016 001984000068d600
04/25 17:29:54:281 1 f00006 000032000000e000
04/25 17:29:54:281 1 1400006 0000000003f50202
04/25 17:29:54:281 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:281 1 d00022 0000000000000000
04/25 17:29:54:282 1 1600012 000005076e5dc81a
04/25 17:29:54:283 1 224024 18482e031bff0000
04/25 17:29:54:283 1 e24026 000160408f050357
04/25 17:29:54:284 1 10004002 8227021ec227c21c
04/25 17:29:54:288 1 42406c 80e800006000c00f
04/25 17:29:54:288 1 1000020 00000001cc04c000
04/25 17:29:54:288 1 10400020 802947659b370dc2
04/25 17:29:54:290 1 62401e 0201438ffa026400
04/25 17:29:54:291 1 80401e 060002a700247a00
04/25 17:29:54:291 1 a20016 051984000068d600
04/25 17:29:54:291 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:292 1 d00022 0000000000000000
04/25 17:29:54:292 1 f00006 000032000000e000
04/25 17:29:54:292 1 1400006 0000000003f50202
04/25 17:29:54:293 1 10600020 0110f7172a8a010a
04/25 17:29:54:297 1 224024 1c482e051bff0000
04/25 17:29:54:297 1 e24026 0001e0408f060359
04/25 17:29:54:298 1 42406c c08a40006000c00f
04/25 17:29:54:298 1 1000020 00000001cc04c000
04/25 17:29:54:298 1 10004002 8225021fc22dc229
04/25 17:29:54:299 1 10e24000 0000000000000000
04/25 17:29:54:300 1 62401e 0201438ffa026400
04/25 17:29:54:300 1 80401e 1e0002a700247a00
04/25 17:29:54:300 1 a20016 001984000068d600
04/25 17:29:54:301 1 f00006 000032000000e000
04/25 17:29:54:301 1 1400006 0000000003f50202
04/25 17:29:54:301 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:302 1 d00022 0000000000000000
04/25 17:29:54:302 1 1600012 400005076e5dc81a
04/25 17:29:54:302 1 10c00002 0000012000000000
04/25 17:29:54:304 1 10800006 0080006f1e19201c
04/25 17:29:54:308 1 42406c 00a800006000c00f
04/25 17:29:54:308 1 1000020 00000001cc04c000
04/25 17:29:54:310 1 62401e 0201438ffa026400
04/25 17:29:54:310 1 80401e 060002a700247a00
04/25 17:29:54:310 1 a20016 011984000068d600
04/25 17:29:54:311 1 f00006 000032000000e000
04/25 17:29:54:311 1 1400006 0000000003f50202
04/25 17:29:54:311 1 224024 18482e051bff0000
04/25 17:29:54:311 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:312 1 d00022 0000000000000000
04/25 17:29:54:312 1 e24026 000160408f060360
04/25 17:29:54:312 1 10004002 8225021cc233c225
04/25 17:29:54:313 1 11000022 01bbcc090056034a
04/25 17:29:54:318 1 42406c 408800006000c00f
04/25 17:29:54:318 1 1000020 00000001cc04c000
04/25 17:29:54:318 1 10400020 c02947659b370dc2
04/25 17:29:54:319 1 11100024 000000187e378000
04/25 17:29:54:319 1 11220028 27600f3c0100352e
04/25 17:29:54:319 1 11a00020 c0000041c2360000
04/25 17:29:54:320 1 62401e 0201438ffa026400
04/25 17:29:54:320 1 80401e 1e0002a700247a00
04/25 17:29:54:320 1 a20016 001984000068d600
04/25 17:29:54:321 1 f00006 000032000000e000
04/25 17:29:54:321 1 1400006 0000000003f50202
04/25 17:29:54:321 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:321 1 d00022 0000000000000000
04/25 17:29:54:322 1 1600012 800005076e5dc81a
04/25 17:29:54:325 1 224024 1c482e071bff0000
04/25 17:29:54:325 1 e24026 000160408f060362
04/25 17:29:54:326 1 10004002 8221021fc220c220
04/25 17:29:54:328 1 42406c 80a800006000c00f
04/25 17:29:54:328 1 1000020 00000001cc04c000
04/25 17:29:54:330 1 62401e 0201438ffa026400
04/25 17:29:54:330 1 80401e 060002a700247a00
04/25 17:29:54:330 1 a20016 013984000068d600
04/25 17:29:54:331 1 f00006 000032000000e000
04/25 17:29:54:331 1 1400006 0000000003f50202
04/25 17:29:54:331 1 c0402a 1ee4000027ffd3ff
04/25 17:29:54:332 1 d00022 0000000000000000
04/25 17:29:54:332 1 11600002 d60162a7035f035a
04/25 17:29:54:333 1 11800002 000011090354034d
04/25 17:29:54:338 1 42406c c0c800006000c00f
04/25 17:29:54:338 1 1000020 00000001cc04c000
04/25 17:29:54:339 1 224024 18482e071bff0000
04/25 17:29:54:339 1 e24026 000160408f060357
04/25 17:29:54:340 1 62401e 0201438ffa026400
04/25 17:29:54:340 1 80401e 1e0002a700247a00
04/25 17:29:54:340 1 a20016 005984000068d600
04/25 17:29:54:341 1 f00006 000032000000e000
